"","Sector.x","URN","Places","Local.authority","Organisation","Registration.date","Overall.experiences.and.progress.of.children.and.young.people","Latest.full.inspection.date","Homes","Join","Leave","keep","Organisation_fame_search","X.x","Company.name","X.1","X.y","Indiv","Invest","LA_owned_companies","Sector.y","Sector_merge","year","joined","left","age","X.x.x","profit_margin_average","ebitda_margin_average","salaries_turnover_average","Region.Country.name","net_loss","median_house_price_detached","median_wage","average_house_price_per_sq_m","residential_expenditure","Unemployment.rate...aged.16.64.","occupancy_rate_fte","X..of.white...aged.16.","claimant_count_rate","rel_pov_per","overall.average","number_of_inspections","ever_outstanding","ever_inadequate","children_in_care","net_loss_s","median_wage_s","median_house_price_detached_s","average_house_price_per_sq_m_s","children_in_care_s","residential_expenditure_s","claimant_count_rate_s","X..of.white...aged.16._s","Unemployment.rate...aged.16.64._s","occupancy_rate_fte_s","rel_pov_per_s","closed","age_years","X.y.y","chain_size","binary_sector_private","net_loss_2014","needQuint","houseQuint","chain_size_0s","X.x.x.x","reqs_per","recs_per","house_price_2014","children_in_care_23","X.y.y.y","sector_third","sector_invest","sector_corp","sector_indiv","sector_la","majority"
"1179","Private","2628010",1,"WIGAN","Cambian Childcare Ltd","27/04/2021","Good",2023-01-25,1,"2021-04-27",NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2023,1,0,32,12,11.306,13.811,56.869,"North West",-0.818181818181818,24.5673181818182,12.8409090909091,1392,12559949.5454545,4.04,85.47,96.61,3.73636363636364,21.0860167374109,3,2,0,0,53.1428571428571,0.416135599085804,-0.94515394101963,-0.396459824807515,-0.726176459883638,-0.490680321347736,-0.479342072179704,0.323274255247208,0.637377105390098,-0.350155158928978,0.191433055753839,-0.07776738967929,"0",2.66666666666667,1140,225,"1",6,"2","1",22.5,NA,NA,NA,1334,26.88,NA,0,1,0,0,0,"Lab"
"1180","Private","2630680",7,"SOLIHULL","Sherlock Healthcare Services Ltd","22/07/2022","Good",2023-02-07,1,"2022-07-22",NA,NA,"Sherlock Healthcare Services Ltd",466,"SHERLOCK HEALTHCARE SERVICES LTD",755,755,6,0,0,"Individual owned","Individual owned",2023,1,0,17,599,NA,NA,NA,"West Midlands",20.5454545454545,48.3545272727273,16.1372727272727,2545.66666666667,5748839.63636364,4.24,81.95,88.8,2.97272727272727,14.491751598953,3,2,0,0,43.9285714285714,0.709197580935463,1.34159952527725,0.388431518956897,0.0842913715801698,-0.698745805172365,-1.12056030819667,-0.274301739389503,0.004135088950277,-0.208218922243402,-0.338942441526692,-0.95718359969328,"0",1.41666666666667,1141,2,"1",18,"4","3",0.2,NA,NA,NA,2409,26,NA,NA,NA,NA,1,NA,"Con"
"1181","Private","SC408714",6,"SUFFOLK","Able Health Care Ltd","30/04/2010","Good",2022-10-31,1,NA,NA,NA,"Able Health Care Ltd",617,"CANE & ABLE HEALTH CARE LIMITED",158,158,12,0,0,"Individual owned","Individual owned",2022,0,0,164,270,NA,NA,NA,"East of England",-13.8181818181818,34.1817272727273,13.53,2357,12444149.7272727,3.65,91.83,95.8,2.43636363636364,17.6922765044997,3.25,12,1,0,63,0.237804265449628,-0.467117777905169,-0.0792193094522093,-0.0482497415687799,-0.268098640977203,-0.490243813032032,-0.694027735622431,0.571701556950116,-0.626930820465852,1.14972514743116,-0.530359166129559,"0",13.6666666666667,1142,2,"1",-6,"1","3",0.2,1981,0.8,1.4,NA,5.58,NA,NA,NA,NA,1,NA,"Con"
"1182","Private","SC411030",3,"ROCHDALE","Meadows Care Limited","07/06/2010","Good",2022-04-04,1,NA,NA,NA,"Meadows Care Limited",638,"MEADOWS CARE LIMITED",528,528,0,0,0,"Corporate owned","Corporate owned",2022,0,0,162,89,NA,NA,NA,"North West",-27.7272727272727,25.2017272727273,12.5527272727273,1526.33333333333,9029762.54545454,5.69,86.68,79.6,4.85454545454545,32.8263199870395,2.77777777777778,15,0,0,41.2142857142857,0.0470022091815511,-1.1450714393142,-0.37552663327769,-0.631805313948962,-0.760036412810627,-0.811684423303526,1.19829624739382,-0.741809411849512,0.820818793727026,0.373749632944023,1.48792837344522,"0",13.5,1143,22,"1",-30,"1","1",2.2,1991,2.33333333333333,1.33333333333333,1425,12.24,NA,NA,NA,1,NA,NA,"Lab"
"1183","Private","2497049",2,"BIRMINGHAM","Adecyn Childrens Homes Ltd","03/04/2019","Good",2022-10-25,1,"2019-04-03",NA,NA,"Adecyn Childrens Homes Ltd",619,"ADECYN CHILDREN'S HOME LTD",41,41,0,246,0,"Investment owned","Investment owned",2022,1,0,56,473,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,3,4,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",4.66666666666667,1144,3,"1",44,"5","2",0.3,629,1,0,1999,66.69,NA,0,1,0,0,0,"Lab"
"1184","Private","2503710",4,"WORCESTERSHIRE","Solace for Children Limited","04/04/2019","Good",2023-01-18,1,"2019-04-04",NA,NA,"Solace for Children Limited",983,"SOLACE FOR CHILDREN LIMITED",767,767,0,0,0,"Corporate owned","Corporate owned",2023,1,0,56,654,NA,NA,NA,"West Midlands",22.4545454545455,34.27,13.6172727272727,2189.11111111111,21840417.7272727,3.38,80.69,95.63,2.49090909090909,17.3105338537221,3,4,0,0,103.428571428571,0.735386098462454,-0.406574939304922,-0.076306630656557,-0.166194159688958,0.644808830687446,0.394348929196504,-0.651343736005523,0.55791779987012,-0.81854473999138,-0.528792761575973,-0.581268656133175,"0",4.66666666666667,1145,3,"1",-6,"5","3",0.3,650,7,1,NA,73.72,NA,NA,NA,1,NA,NA,"Con"
"1185","Private","2504093",5,"WARRINGTON","ROC Northwest Limited ","24/01/2019","Good",2022-08-16,1,"2019-01-24",NA,NA,"ROC Northwest Limited",959,"ROC NORTHWEST LIMITED",719,719,0,1368,0,"Investment owned","Investment owned",2022,1,0,59,119,24.8825,27.335,54.1028571428571,"North West",-9.09090909090909,32.1903727272727,14.6954545454545,2132,8754889.36363636,3.18,86.91,94.67,2.71818181818182,15.9334566147425,3,4,0,0,36.3571428571429,0.30265202313551,0.341381379235645,-0.144926763366613,-0.206315556719913,-0.869714342268571,-0.837561805863243,-0.47349373760174,0.480080112830142,-0.960480976676956,0.408404850095874,-0.764916723199403,"0",4.91666666666667,1146,225,"1",-11,"2","3",22.5,653,1.5,1,2157,23.68,NA,0,1,0,0,0,"Lab"
"1186","Private","2506856",3,"CUMBRIA","Active Ark Limited","22/01/2019","Requires improvement to be good",2022-12-13,1,"2019-01-22",NA,NA,"Active Ark Limited",163,"ACTIVE ARK LIMITED",39,39,15,0,0,"Individual owned","Individual owned",2022,1,0,59,298,NA,NA,NA,NA,-69.4,NA,NA,1548.05555555556,17163236,NA,86.9625,NA,NA,NA,2.75,5,0,0,75.1538461538462,-0.524655716264764,NA,NA,-0.616545132782519,0.0063443227795519,-0.0459749323652755,NA,NA,NA,0.416315280097929,NA,"0",4.91666666666667,1147,6,"1",-45,"1","1",0.6,661,5,3,NA,30.87,NA,NA,NA,NA,1,NA,NA
"1187","Private","2507631",4,"SOMERSET","Keys Educational Services Limited","04/01/2019","Good",2022-10-24,1,"2019-01-04",NA,NA,"Keys Educational Services Limited",644,"KEYS EDUCATIONAL SERVICES LIMITED",481,481,0,5408,0,"Investment owned","Investment owned",2022,1,0,59,77,2.575,3.964,45.764,"South West",-18.5454545454545,34.3635909090909,13.2763636363636,2413.86666666667,14860374.2727273,3.41,80.03,97.91,2.29090909090909,NA,2.5,6,0,0,64.5,0.172956507763745,-0.643070402587142,-0.0732184712125568,-0.00830007036169349,-0.234227515703427,-0.262773215502935,-0.807851734600852,0.742782306590068,-0.797254304488543,-0.628238167316073,NA,"0",4.91666666666667,1148,131,"1",-38,"1","3",13.1,666,2,1,NA,18.72,NA,0,1,0,0,0,"LD"
"1188","Local Authority","2508451",4,"HAMPSHIRE","Hampshire County Council","17/12/2018","Requires improvement to be good",2022-06-29,1,"2018-12-17",NA,NA,"Hampshire County Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,1,0,60,NA,NA,NA,NA,"South East",-28.1818181818182,46.5927272727273,15.6472727272727,3536.12121212121,39006609.3636364,3.12,87.43,94.63,1.79090909090909,11.2921167223321,2.5,7,1,0,140.428571428571,0.0407668478656009,1.0016767127196,0.330298529745791,0.780100283124247,1.4802965874406,2.01042549632204,-1.19912173108918,0.476836875870143,-1.00306184768263,0.486755775830497,-1.38388933832308,"0",5,1149,17,"0",-4,"1","4",1.7,671,1,1,NA,64.31,NA,NA,0,NA,NA,1,"Con"
"1189","Private","2645098",1,"NORTH NORTHAMPTONSHIRE","Protea Care Limited","05/11/2021","Good",2022-04-12,1,"2021-11-05",NA,NA,"Protea Care Limited",981,"PROTEA CARE LIMITED",682,682,144,0,0,"Individual owned","Individual owned",2022,1,0,25,708,NA,NA,NA,"East Midlands",-6.66666666666667,29.6363181818182,15.69,NA,21091772.6666667,3.58,NA,93.98,2.8,18.5354727069045,3,1,0,0,65,0.335907283487244,1.03131747745097,-0.229201269743889,NA,-0.222937140612168,0.323869246505742,-0.409467738176378,0.424134275270159,-0.676608503305804,NA,-0.417909879810683,"0",2.08333333333333,1150,3,"1",NA,"2",NA,0.3,NA,NA,NA,NA,26.65,NA,NA,NA,NA,1,NA,"Con"
"1190","Private","2645163",7,"KINGSTON UPON THAMES","EnhanceAble","18/08/2021","Good",2023-02-21,1,"2021-08-18",NA,NA,"EnhanceAble",483,"ENHANCEABLE",285,285,0,0,0,"Corporate owned","Corporate owned",2023,1,0,28,190,1.541,5.143,71.562,"London",2.45454545454545,93.4058363636364,16.4209090909091,6702.66666666667,2578343.72727273,4.13,86,75.61,2.30909090909091,8.9240335327229,3,3,0,0,17.7272727272727,0.461030200560645,1.53836375072805,1.87496078750498,3.0046451208391,-1.29039078560392,-1.4190402653932,-0.79362373472855,-1.06532229860942,-0.286283852420469,0.271290730060283,-1.69969871205582,"0",2.33333333333333,1151,2,"1",0,"2","5",0.2,NA,NA,NA,6289,12,NA,NA,NA,1,NA,NA,"LD"
"1191","Local Authority","SC441513",6,"DERBYSHIRE","Derbyshire County Council","02/02/2012","Outstanding",2022-11-29,1,NA,NA,NA,"Derbyshire County Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,0,0,142,NA,NA,NA,NA,"East Midlands",-42.2727272727273,26.8756818181818,13.1590909090909,1827.29166666667,24112375.4545455,3.33,83.95,96.98,2.39090909090909,18.2303522477871,3.77777777777778,12,1,0,84.5714285714286,-0.152529352928856,-0.724424841956226,-0.320292224416985,-0.420377650460697,0.219000398674253,0.608237817443998,-0.729597735303188,0.66737704727009,-0.854028799162774,-0.0375927271627535,-0.458600976107356,"0",11.8333333333333,1152,17,"0",-47,"1","2",1.7,2201,1.16666666666667,0.666666666666667,NA,55.44,NA,NA,0,NA,NA,1,"Con"
"1192","Private","SC444869",9,"STAFFORDSHIRE","Hopedale Children and Family Services Limited","10/05/2012","Requires improvement to be good",2022-06-28,1,NA,NA,NA,"Hopedale Children and Family Services Limited",207,"HOPEDALE CHILDREN AND FAMILY SERVICES LIMITED",404,404,448,448,0,"Investment owned","Investment owned",2022,0,0,139,507,NA,NA,NA,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,3,10,1,0,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",11.5833333333333,1153,1,"1",-109,"1","2",0.1,2235,1.66666666666667,1.33333333333333,NA,36.3,NA,0,1,0,0,0,"Con"
"1193","Private","SC449954",3,"NOTTINGHAM","Total Care Matters Limited","15/10/2012","Good",2023-03-07,1,NA,NA,NA,"Total Care Matters Limited",208,"TOTAL CARE MATTERS LTD",862,862,12,0,0,"Individual owned","Individual owned",2023,0,0,134,404,NA,NA,NA,"East Midlands",11.5454545454545,24.6659090909091,13.8709090909091,1786.66666666667,19437484,6.93,86.47,74.64,4.86363636363636,33.7537154000579,3.11111111111111,14,1,0,91.1428571428571,0.585737426879649,-0.23062231462295,-0.393206683557376,-0.448917311529651,0.367388185587941,0.168129568999284,1.20541024732997,-1.1439707948894,1.7008234611776,0.342107912935808,1.61160653047664,"0",11.1666666666667,1154,8,"1",21,"3","2",0.8,2258,1.5,0.5,1713,64.4,NA,NA,NA,NA,1,NA,"Lab"
"1194","Voluntary","SC000673",10,"NORTHUMBERLAND","Action for Children","01/06/1994","Requires improvement to be good",2022-08-31,1,NA,NA,NA,"Action for Children",977,"ACTION FOR CHILDREN",38,38,0,0,0,"Corporate owned","Third sector",2022,0,0,355,7,2.8,3.764,66.935,"North East",3.72727272727273,27.9527090909091,13.0272727272727,1552.33333333333,8153820.81818182,5.29,92.47,98.96,3.24545454545455,20.711426387453,2.625,14,0,0,32.6428571428571,0.478489212245306,-0.81586975442535,-0.284754243473903,-0.613539930864831,-0.953585700089351,-0.894148194511476,-0.0608817413049634,0.827917276790044,0.536946320355873,1.24615705602762,-0.127723043410383,"0",29.5833333333333,1155,19,"0",-7,"2","1",1.9,842,1.8,1,1510,11.2,NA,1,NA,NA,NA,NA,"Con plurality"
"1195","Private","2657298",3,"MANCHESTER","Resilience Residential Services Ltd ","15/11/2021","Good",2022-06-29,1,"2021-11-15",NA,NA,"Resilience Residential Services Ltd",1164,"RESILIENCE RESIDENTIAL SERVICES LTD",708,708,6,0,0,"Individual owned","Individual owned",2022,1,0,25,860,NA,NA,NA,"North West",21,27.5563181818182,16.2254545454545,2383.66666666667,19816677.1818182,7.06,87.52,68.12,4.93636363636364,36.4846049836888,3,2,0,0,64.8571428571429,0.715432942251414,1.40277301844625,-0.297833701097675,-0.0295160153286457,-0.226162962066813,0.203827948030076,1.26232224681918,-1.67261841936925,1.79308201502322,0.500316512976875,1.97580004062188,"0",2.08333333333333,1156,2,"1",-7,"5","3",0.2,NA,NA,NA,2212,36.3,NA,NA,NA,NA,1,NA,"Lab"
"1196","Private","2659259",2,"WOLVERHAMPTON","Chamberlain Residential Care LTD","29/06/2022","Good",2023-02-27,1,"2022-06-29",NA,NA,"Chamberlain Residential Care LTD",1165,"CHAMBERLAIN RESIDENTIAL CARE LTD",200,200,6,0,0,"Individual owned","Individual owned",2023,1,0,18,872,NA,NA,NA,"West Midlands",-0.545454545454545,24.7309818181818,13.7145454545455,1624,9844253.09090909,7.88,83.79,70.87,6.38181818181818,32.0874466926098,3,2,0,0,36.2142857142857,0.419876815875374,-0.339094900448395,-0.391059520342208,-0.56319304159447,-0.872940163723216,-0.735005849946226,2.39344823666724,-1.44964587836931,2.37502058543409,-0.061700704311868,1.38939166941153,"0",1.5,1157,1,"1",24,"2","2",0.1,NA,NA,NA,1644,NA,NA,NA,NA,NA,1,NA,"Lab"
"1197","Private","2660433",5,"MEDWAY","Prime Calibre Care Group Ltd","15/12/2021","Good",2022-06-08,1,"2021-12-15",NA,NA,"Prime Calibre Care Group Ltd",1118,"PRIME CALIBRE CARE GROUP LTD",668,668,0,6,0,"Investment owned","Investment owned",2022,1,0,24,785,NA,NA,NA,"South East",24.4545454545455,40.3681818181818,14.6581818181818,2819.66666666667,9493027.36363636,5.06,70.58,91.02,3.42727272727273,18.0825805675019,3,2,0,0,42.7857142857143,0.762821688252635,0.31552454191679,0.124911179448862,0.276780408697549,-0.724552376809528,-0.768071289249297,0.081398257418063,0.184134740230226,0.37371964816746,-2.05211556768568,-0.478307919685633,"0",2,1158,1,"1",20,"5","3",0.1,NA,NA,NA,2662,NA,NA,0,1,0,0,0,"Lab"
"1198","Private","2660783",3,"DERBY","Treetops Children's Homes Limited","18/01/2022","Good",2022-10-11,1,"2022-01-18",NA,NA,"Treetops childrens Homes Limited",1120,"TREETOPS CHILDREN'S HOMES LIMITED",868,868,0,0,0,"Corporate owned","Corporate owned",2022,1,0,23,819,NA,NA,NA,"East Midlands",6.27272727272727,25.5043,18.1463636363636,1692.66666666667,14324314,4.72,92.74,82.42,3.71818181818182,28.9076714976865,3,2,0,0,57.3571428571429,0.513407235614627,2.73534612222046,-0.365542834270924,-0.514953696526124,-0.395518588435697,-0.313239531135013,0.309046255374905,-0.513161206169576,0.132428045801981,1.28683926746675,0.965334433024782,"0",1.91666666666667,1159,1,"1",3,"3","2",0.1,NA,NA,NA,1666,22.75,NA,NA,NA,1,NA,NA,"Lab plurality"
"1199","Private","SC456863",1,"TORBAY","Cambian Childcare Ltd","14/03/2013","Good",2023-03-07,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2023,0,0,129,12,11.306,13.811,56.869,"South West",20.0909090909091,32.2618181818182,12.2972727272727,2281.33333333333,6513266.72727273,3.99,78.54,97.26,3.10909090909091,21.1132818614686,3.125,13,1,0,28.3571428571429,0.702962219619513,-1.32228537313368,-0.142569323340348,-0.101406689775161,-1.05036034372871,-1.04859485802209,-0.167591740347233,0.690079705990083,-0.385639218100372,-0.852743704517208,-0.0741312920155025,"0",10.75,1160,225,"1",34,"4","3",22.5,2325,0.8,1.2,2171,NA,NA,0,1,0,0,0,"Con"
"1200","Private","SC456910",1,"TORBAY","Cambian Childcare Ltd","25/02/2013","Good",2022-08-02,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2022,0,0,130,12,11.306,13.811,56.869,"South West",20.0909090909091,32.2618181818182,12.2972727272727,2281.33333333333,6513266.72727273,3.99,78.54,97.26,3.10909090909091,21.1132818614686,2.875,14,1,0,28.3571428571429,0.702962219619513,-1.32228537313368,-0.142569323340348,-0.101406689775161,-1.05036034372871,-1.04859485802209,-0.167591740347233,0.690079705990083,-0.385639218100372,-0.852743704517208,-0.0741312920155025,"0",10.8333333333333,1161,225,"1",34,"4","3",22.5,2326,2,2.4,2171,NA,NA,0,1,0,0,0,"Con"
"1201","Private","SC456942",1,"WARRINGTON","Cambian Childcare Ltd","15/02/2013","Good",2022-10-11,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2022,0,0,130,12,11.306,13.811,56.869,"North West",-9.09090909090909,32.1903727272727,14.6954545454545,2132,8754889.36363636,3.18,86.91,94.67,2.71818181818182,15.9334566147425,2.55555555555556,14,0,1,36.3571428571429,0.30265202313551,0.341381379235645,-0.144926763366613,-0.206315556719913,-0.869714342268571,-0.837561805863243,-0.47349373760174,0.480080112830142,-0.960480976676956,0.408404850095874,-0.764916723199403,"0",10.8333333333333,1162,225,"1",-11,"2","3",22.5,2328,2.4,2.2,2157,23.68,NA,0,1,0,0,0,"Lab"
"1202","Private","SC457012",3,"ESSEX","Cambian Childcare Ltd","22/02/2013","Good",2023-02-27,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2023,0,0,130,12,11.306,13.811,56.869,"East of England",-2.36363636363637,42.8,14.59,3579.08333333333,17212943.4545455,3.58,88.74,93.03,2.53636363636364,14.9067371108138,3,13,0,0,100.285714285714,0.394935370611573,0.268225449260345,0.205152330616422,0.810281806279873,0.573840758685247,-0.0412953240861627,-0.615773736324767,0.34710739747018,-0.676608503305804,0.684139838738877,-0.90184081647351,"0",10.8333333333333,1163,225,"1",25,"2","4",22.5,2332,1.66666666666667,2.83333333333333,NA,47.6,NA,0,1,0,0,0,"Con"
"1203","Private","2547761",3,"LANCASHIRE","Cherish Childrens Care Ltd","09/02/2020","Good",2023-01-24,1,"2020-02-09",NA,NA,"Cherish Childrens Care Ltd",1166,"CHERISH CHILDRENS CARE LTD",209,209,0,0,0,"Corporate owned","Corporate owned",2023,1,0,46,480,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,3,3,0,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",3.83333333333333,1164,3,"1",-137,"1","1",0.3,NA,NA,NA,NA,9.9,NA,NA,NA,1,NA,NA,"Con"
"1204","Private","2548333",4,"BIRMINGHAM","Haven Care Group Ltd","24/01/2020","Requires improvement to be good",2022-07-19,1,"2020-01-24",NA,NA,"Haven Care Group Ltd",827,"HAVEN CARE GROUP LIMITED",367,367,0,0,0,"Corporate owned","Corporate owned",2022,1,0,47,618,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2,5,0,1,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",3.91666666666667,1165,9,"1",44,"5","2",0.9,NA,NA,NA,1999,66.69,NA,NA,NA,1,NA,NA,"Lab"
"1205","Private","2550015",2,"LANCASHIRE","Sandcastle Care Ltd","04/11/2019","Good",2022-03-23,1,"2019-11-04",NA,NA,"Sandcastle Care Ltd",286,"SANDCASTLE CARE LTD",737,737,0,12180,0,"Investment owned","Investment owned",2022,1,0,49,52,11.5825,13.485,63.1425,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,3,1,0,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",4.08333333333333,1166,127,"1",-137,"1","1",12.7,NA,NA,NA,NA,9.9,NA,0,1,0,0,0,"Con"
"1206","Private","2556128",4,"BIRMINGHAM","Gracebridge Care","06/12/2019","Good",2023-02-27,1,"2019-12-06",NA,NA,"Gracebridge Care",1167,"GRACEBRIDGE CARE LIMITED",343,343,4,0,0,"Individual owned","Individual owned",2023,1,0,48,649,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,3,3,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",4,1167,2,"1",44,"5","2",0.2,NA,NA,NA,1999,66.69,NA,NA,NA,NA,1,NA,"Lab"
"1207","Private","2557914",3,"BIRMINGHAM","Positive Pathways Limited","14/02/2020","Requires improvement to be good",2022-07-20,1,"2020-02-14",NA,NA,"Positive Pathways Limited",157,"POSITIVE PATHWAYS LIMITED",660,660,24,0,0,"Individual owned","Individual owned",2022,1,0,46,458,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2.66666666666667,3,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",3.83333333333333,1168,6,"1",44,"5","2",0.6,NA,NA,NA,1999,66.69,NA,NA,NA,NA,1,NA,"Lab"
"1208","Private","2559317",1,"SEFTON","Omega care Group LTD","11/05/2020","Requires improvement to be good",2022-04-05,1,"2020-05-11",NA,NA,"Omega care Group LTD",1168,"OMEGA CARE GROUP LTD",598,598,1,0,0,"Individual owned","Individual owned",2022,1,0,43,588,NA,NA,NA,"North West",-9.81818181818182,30.2745454545455,13.5154545454545,1580,11424038.2727273,3.38,84.75,96.77,3.78181818181818,19.0701834801986,2.33333333333333,4,0,0,53.8571428571429,0.29267544502999,-0.477208251005211,-0.208142092107558,-0.594103689890692,-0.474551214074509,-0.586280153093331,0.358844254927965,0.650350053230094,-0.81854473999138,0.0829471585828213,-0.346600444743909,"0",3.58333333333333,1169,3,"1",-13,"1","2",0.3,NA,NA,NA,1564,35.51,NA,NA,NA,NA,1,NA,"Lab"
